invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country
570258,22637,PIGGY BANK RETROSPOT ,1,2011-10-10 09:56:00,5.79,,United Kingdom
570258,21967,PACK OF 12 SKULL TISSUES,1,2011-10-10 09:56:00,0.79,,United Kingdom
570268,22585,PACK OF 6 BIRDY GIFT TAGS,60,2011-10-10 10:16:00,1.25,13098,United Kingdom
570273,22960,JAM MAKING SET WITH JARS,6,2011-10-10 10:51:00,4.25,13373,United Kingdom
570273,22602,RETROSPOT WOODEN HEART DECORATION,12,2011-10-10 10:51:00,0.85,13373,United Kingdom
C570283,22962,JAM JAR WITH PINK LID,-3,2011-10-10 11:20:00,0.85,12708,Germany
570287,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,2011-10-10 11:37:00,2.89,17425,United Kingdom
570287,23247,BISCUIT TIN 50'S CHRISTMAS,6,2011-10-10 11:37:00,2.89,17425,United Kingdom
570288,23510,MINI PLAYING CARDS GYMKHANA,5,2011-10-10 11:47:00,0.42,16960,United Kingdom
570289,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2011-10-10 11:50:00,4.95,17377,United Kingdom
570293,21824,PAINTED METAL STAR WITH HOLLY BELLS,24,2011-10-10 12:00:00,0.39,14128,United Kingdom
570342,22429,ENAMEL MEASURING JUG CREAM,3,2011-10-10 12:26:00,4.25,17706,United Kingdom
570388,23426,METAL SIGN DROP YOUR PANTS,6,2011-10-10 12:37:00,2.89,14911,EIRE
570388,23296,SET OF 6 TEA TIME BAKING CASES,8,2011-10-10 12:37:00,1.25,14911,EIRE
570404,20978,36 PENCILS TUBE SKULLS,1,2011-10-10 12:50:00,1.25,16395,United Kingdom
570404,22379,RECYCLING BAG RETROSPOT ,1,2011-10-10 12:50:00,2.10,16395,United Kingdom
570408,72818,CHRISTMAS DECOUPAGE CANDLE,360,2011-10-10 12:59:00,0.39,13685,United Kingdom
570409,23203,JUMBO BAG VINTAGE DOILY ,10,2011-10-10 13:03:00,2.08,12682,France
570415,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,2011-10-10 13:27:00,2.89,14201,United Kingdom
570416,23529,DOLLY GIRL WALL ART,6,2011-10-10 13:30:00,3.75,15608,United Kingdom
570420,22684,FRENCH BLUE METAL DOOR SIGN 9,1,2011-10-10 13:33:00,1.25,17841,United Kingdom
570424,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,2,2011-10-10 13:41:00,0.65,17372,United Kingdom
570428,23437, 50'S CHRISTMAS GIFT BAG LARGE,20,2011-10-10 14:02:00,1.25,15553,United Kingdom
570428,72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,1,2011-10-10 14:02:00,0.42,15553,United Kingdom
570442,47590B,PINK HAPPY BIRTHDAY BUNTING,1,2011-10-10 14:37:00,5.45,16549,United Kingdom
570446,21880,RED RETROSPOT TAPE,12,2011-10-10 14:49:00,0.65,12431,Belgium
570448,22571,ROCKING HORSE RED CHRISTMAS ,12,2011-10-10 14:55:00,0.85,13224,United Kingdom
570448,23341,PINK DINER WALL CLOCK,2,2011-10-10 14:55:00,8.50,13224,United Kingdom
570452,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,2011-10-10 15:15:00,1.25,12427,Germany
570455,21810,CHRISTMAS HANGING STAR WITH BELL,2,2011-10-10 15:27:00,0.39,14529,United Kingdom
570458,21591,COSY HOUR CIGAR BOX MATCHES ,12,2011-10-10 15:39:00,1.25,14535,United Kingdom
570458,23286,BLUE VINTAGE SPOT BEAKER,2,2011-10-10 15:39:00,0.85,14535,United Kingdom
570458,23510,MINI PLAYING CARDS GYMKHANA,3,2011-10-10 15:39:00,0.42,14535,United Kingdom
570458,22915,ASSORTED BOTTLE TOP  MAGNETS ,10,2011-10-10 15:39:00,0.42,14535,United Kingdom
570459,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,12,2011-10-10 15:42:00,1.65,15801,United Kingdom
570459,21629,SQUARE FLOOR CUSHION VINTAGE RED,2,2011-10-10 15:42:00,7.95,15801,United Kingdom
570465,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,2,2011-10-10 16:02:00,3.29,,United Kingdom
570465,20727,LUNCH BAG  BLACK SKULL.,2,2011-10-10 16:02:00,4.13,,United Kingdom
570465,21811,HANGING HEART WITH BELL,31,2011-10-10 16:02:00,0.83,,United Kingdom
570465,23505,PLAYING CARDS I LOVE LONDON ,1,2011-10-10 16:02:00,2.46,,United Kingdom
570465,35095A,BLUE VICTORIAN FABRIC OVAL BOX,1,2011-10-10 16:02:00,0.83,,United Kingdom
570466,22798,ANTIQUE GLASS DRESSING TABLE POT,2,2011-10-10 16:03:00,2.95,16791,United Kingdom
570466,23013,GLASS APOTHECARY BOTTLE TONIC,1,2011-10-10 16:03:00,3.95,16791,United Kingdom
570466,22449,SILK PURSE BABUSHKA PINK,2,2011-10-10 16:03:00,3.35,16791,United Kingdom
570473,23324,RUSTIC STRAWBERRY JAM POT LARGE ,2,2011-10-10 16:41:00,2.08,,United Kingdom
570479,22437,SET OF 9 BLACK SKULL BALLOONS,1,2011-10-10 16:58:00,0.85,17589,United Kingdom
570479,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2011-10-10 16:58:00,4.95,17589,United Kingdom
570482,22616,PACK OF 12 LONDON TISSUES ,1,2011-10-10 17:00:00,0.39,17459,United Kingdom
570482,23350,ROLL WRAP VINTAGE SPOT ,3,2011-10-10 17:00:00,1.25,17459,United Kingdom
570482,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-10-10 17:00:00,2.08,17459,United Kingdom
570488,22367,CHILDRENS APRON SPACEBOY DESIGN,1,2011-10-10 17:12:00,4.13,14096,United Kingdom
570488,21993,FLORAL FOLK STATIONERY SET,5,2011-10-10 17:12:00,2.46,14096,United Kingdom
570488,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,6,2011-10-10 17:12:00,2.92,14096,United Kingdom
570488,22449,SILK PURSE BABUSHKA PINK,2,2011-10-10 17:12:00,2.46,14096,United Kingdom
570488,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2011-10-10 17:12:00,16.63,14096,United Kingdom
570488,84987,SET OF 36 TEATIME PAPER DOILIES,1,2011-10-10 17:12:00,2.92,14096,United Kingdom
570488,20662,FIRST CLASS HOLIDAY PURSE ,1,2011-10-10 17:12:00,5.79,14096,United Kingdom
570491,21175,GIN + TONIC DIET METAL SIGN,4,2011-10-10 17:26:00,2.55,14395,United Kingdom
570492,23284,DOORMAT KEEP CALM AND COME IN,2,2011-10-11 08:23:00,8.25,14194,United Kingdom
570492,22727,ALARM CLOCK BAKELIKE RED ,4,2011-10-11 08:23:00,3.75,14194,United Kingdom
570498,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-10-11 09:10:00,1.69,16136,United Kingdom
570499,22196,SMALL HEART MEASURING SPOONS,12,2011-10-11 09:19:00,0.85,12772,Portugal
570506,22386,JUMBO BAG PINK POLKADOT,10,2011-10-11 09:50:00,2.08,13283,United Kingdom
570511,82484,WOOD BLACK BOARD ANT WHITE FINISH,6,2011-10-11 10:24:00,7.95,14397,United Kingdom
570512,48138,DOORMAT UNION FLAG,10,2011-10-11 10:31:00,7.08,14952,United Kingdom
570514,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-10-11 10:36:00,0.55,13089,United Kingdom
570514,21775,DECORATIVE FLORE BATHROOM BOTTLE,12,2011-10-11 10:36:00,1.25,13089,United Kingdom
570517,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-10-11 10:41:00,0.29,13971,United Kingdom
570521,85034A,3 GARDENIA MORRIS BOXED CANDLES,4,2011-10-11 10:43:00,4.25,12371,Switzerland
570521,21055,TOOL BOX SOFT TOY ,4,2011-10-11 10:43:00,8.95,12371,Switzerland
570521,21494,ROTATING LEAVES T-LIGHT HOLDER,12,2011-10-11 10:43:00,1.25,12371,Switzerland
570555,22768,FAMILY PHOTO FRAME CORNICE,2,2011-10-11 11:03:00,9.95,17119,United Kingdom
570555,22573,STAR WOODEN CHRISTMAS DECORATION,12,2011-10-11 11:03:00,0.85,17119,United Kingdom
570592,21479,WHITE SKULL HOT WATER BOTTLE ,5,2011-10-11 11:37:00,9.13,,United Kingdom
570593,21819,GLITTER CHRISTMAS STAR ,36,2011-10-11 11:38:00,0.39,18180,United Kingdom
570597,23174,REGENCY SUGAR BOWL GREEN,4,2011-10-11 11:49:00,4.15,16837,United Kingdom
570598,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-10-11 11:55:00,4.25,14175,United Kingdom
570598,22809,SET OF 6 T-LIGHTS SANTA,12,2011-10-11 11:55:00,2.95,14175,United Kingdom
570602,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2011-10-11 12:17:00,2.95,14141,United Kingdom
570637,20719,WOODLAND CHARLOTTE BAG,20,2011-10-11 12:34:00,0.85,12530,Germany
570646,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,2011-10-11 12:49:00,0.83,12824,United Kingdom
570648,22101,MIRROR MOSAIC VOTIVE HOLDER,6,2011-10-11 13:09:00,2.10,16086,United Kingdom
570649,22568,FELTCRAFT CUSHION OWL,4,2011-10-11 13:12:00,3.75,17659,United Kingdom
570650,22112,CHOCOLATE HOT WATER BOTTLE,2,2011-10-11 13:13:00,4.95,13263,United Kingdom
570650,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-10-11 13:13:00,1.65,13263,United Kingdom
570650,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,2011-10-11 13:13:00,4.95,13263,United Kingdom
570653,22982,PANTRY PASTRY BRUSH,1,2011-10-11 13:49:00,1.25,14710,United Kingdom
570656,20992,JAZZ HEARTS PURSE NOTEBOOK,72,2011-10-11 14:10:00,0.39,16120,United Kingdom
570660,23081,GREEN METAL BOX ARMY SUPPLIES,48,2011-10-11 14:18:00,7.50,14866,United Kingdom
570664,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-10-11 14:21:00,2.08,16362,United Kingdom
570664,23026,DRAWER KNOB VINTAGE GLASS STAR,1,2011-10-11 14:21:00,2.08,16362,United Kingdom
570667,23209,LUNCH BAG VINTAGE DOILY ,10,2011-10-11 14:33:00,1.65,12362,Belgium
570670,22992,REVOLVER WOODEN RULER ,12,2011-10-11 14:39:00,1.95,14624,United Kingdom
570672,23309,SET OF 60 I LOVE LONDON CAKE CASES ,24,2011-10-11 14:52:00,0.55,12536,France
570672,22633,HAND WARMER UNION JACK,12,2011-10-11 14:52:00,2.10,12536,France
570672,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,24,2011-10-11 14:52:00,1.25,12536,France
570672,84821,DANISH ROSE DELUXE COASTER,12,2011-10-11 14:52:00,0.85,12536,France
570672,20676,RED RETROSPOT BOWL,8,2011-10-11 14:52:00,1.25,12536,France
570672,72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,36,2011-10-11 14:52:00,0.42,12536,France
570672,22396,MAGNETS PACK OF 4 RETRO PHOTO,24,2011-10-11 14:52:00,0.39,12536,France
570672,21245,GREEN POLKADOT PLATE ,8,2011-10-11 14:52:00,1.69,12536,France
570672,22745,POPPY'S PLAYHOUSE BEDROOM ,6,2011-10-11 14:52:00,2.10,12536,France
570672,21844,RED RETROSPOT MUG,6,2011-10-11 14:52:00,2.95,12536,France
570674,22336,DOVE DECORATION PAINTED ZINC ,96,2011-10-11 14:59:00,0.19,14911,EIRE
570677,23008,DOLLY GIRL BABY GIFT SET,2,2011-10-11 15:10:00,16.95,12836,United Kingdom
570677,23356,LOVE HOT WATER BOTTLE,3,2011-10-11 15:10:00,5.95,12836,United Kingdom
570680,23209,LUNCH BAG VINTAGE DOILY ,20,2011-10-11 15:36:00,1.65,13969,United Kingdom
C570683,21718,RED METAL BEACH SPADE ,-1,2011-10-11 16:09:00,1.25,16161,United Kingdom
570685,23407,SET OF 2 TRAYS HOME SWEET HOME,2,2011-10-11 16:25:00,9.95,13208,United Kingdom
570685,23216,LAUREL HEART ANTIQUE GOLD,6,2011-10-11 16:25:00,1.25,13208,United Kingdom
570688,22946,WOODEN ADVENT CALENDAR CREAM,1,2011-10-11 16:29:00,16.63,,United Kingdom
570688,22544,MINI JIGSAW SPACEBOY,1,2011-10-11 16:29:00,0.83,,United Kingdom
570688,22364,GLASS JAR DIGESTIVE BISCUITS,1,2011-10-11 16:29:00,5.79,,United Kingdom
570688,DOT,DOTCOM POSTAGE,1,2011-10-11 16:29:00,199.04,,United Kingdom
570688,79191D,RETRO PLASTIC DAISY TRAY,1,2011-10-11 16:29:00,1.63,,United Kingdom
570690,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,2011-10-11 16:37:00,5.79,,United Kingdom
570690,21147,JINGLE BELLS TREE DECORATION,2,2011-10-11 16:37:00,1.63,,United Kingdom
570690,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,2011-10-11 16:37:00,3.29,,United Kingdom
570690,21823,PAINTED METAL HEART WITH HOLLY BELL,12,2011-10-11 16:37:00,0.83,,United Kingdom
570690,84992,72 SWEETHEART FAIRY CAKE CASES,2,2011-10-11 16:37:00,1.25,,United Kingdom
570690,47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,1,2011-10-11 16:37:00,5.79,,United Kingdom
570693,22865,HAND WARMER OWL DESIGN,3,2011-10-11 16:50:00,2.10,16161,United Kingdom
570695,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,2011-10-12 08:56:00,1.25,17489,United Kingdom
570697,21823,PAINTED METAL HEART WITH HOLLY BELL,24,2011-10-12 09:10:00,0.39,15281,United Kingdom
570701,22456,NATURAL SLATE CHALKBOARD LARGE ,18,2011-10-12 09:35:00,4.25,16652,United Kingdom
570703,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,2011-10-12 09:50:00,0.65,14911,EIRE
570703,22617,BAKING SET SPACEBOY DESIGN,3,2011-10-12 09:50:00,4.95,14911,EIRE
570713,85066,CREAM SWEETHEART MINI CHEST,2,2011-10-12 10:18:00,12.75,17064,United Kingdom
570714,22029,SPACEBOY BIRTHDAY CARD,12,2011-10-12 10:20:00,0.42,13520,Switzerland
570715,22306,SILVER MUG BONE CHINA TREE OF LIFE,24,2011-10-12 10:23:00,1.06,18287,United Kingdom
570720,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-10-12 10:50:00,1.25,17934,United Kingdom
570720,21889,WOODEN BOX OF DOMINOES,84,2011-10-12 10:50:00,1.25,17934,United Kingdom
570721,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,12,2011-10-12 10:51:00,1.25,13842,United Kingdom
570791,23247,BISCUIT TIN 50'S CHRISTMAS,1,2011-10-12 11:58:00,2.89,17346,United Kingdom
570793,22626,BLACK KITCHEN SCALES,4,2011-10-12 12:08:00,8.50,12444,Norway
570796,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,2011-10-12 12:19:00,0.85,16241,United Kingdom
570806,23207,LUNCH BAG ALPHABET DESIGN,10,2011-10-12 12:42:00,1.65,13115,United Kingdom
570807,85179A,GREEN BITTY LIGHT CHAIN,12,2011-10-12 12:44:00,1.25,13704,United Kingdom
570818,22595,GINGHAM HEART DECORATION,2,2011-10-12 12:47:00,0.85,17841,United Kingdom
570818,22594,CHRISTMAS GINGHAM TREE,3,2011-10-12 12:47:00,0.85,17841,United Kingdom
570818,21164,HOME SWEET HOME METAL SIGN ,2,2011-10-12 12:47:00,2.95,17841,United Kingdom
570824,22153,ANGEL DECORATION STARS ON DRESS,48,2011-10-12 12:58:00,0.42,14299,United Kingdom
570826,21888,BINGO SET,1,2011-10-12 13:14:00,3.75,16753,United Kingdom
570826,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-10-12 13:14:00,0.55,16753,United Kingdom
C570845,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,-1,2011-10-12 14:29:00,3.39,17017,United Kingdom
570849,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,2011-10-12 14:43:00,2.55,15473,United Kingdom
570851,23390,DOLLY GIRL MINI BACKPACK,16,2011-10-12 14:46:00,4.15,12583,France
570855,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-10-12 14:56:00,0.55,17314,United Kingdom
570859,20679,EDWARDIAN PARASOL RED,3,2011-10-12 15:22:00,5.95,18277,United Kingdom
570862,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-10-12 15:35:00,2.08,17528,United Kingdom
570862,21889,WOODEN BOX OF DOMINOES,12,2011-10-12 15:35:00,1.25,17528,United Kingdom
570866,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2011-10-12 15:49:00,4.95,17096,United Kingdom
570871,22027,TEA PARTY BIRTHDAY CARD,1,2011-10-12 16:36:00,0.83,,United Kingdom
570871,46776B,WOVEN BERRIES CUSHION COVER ,1,2011-10-12 16:36:00,4.13,,United Kingdom
570871,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2011-10-12 16:36:00,16.63,,United Kingdom
570871,20764,ABSTRACT CIRCLES SKETCHBOOK ,1,2011-10-12 16:36:00,7.46,,United Kingdom
570871,23291,DOLLY GIRL CHILDRENS CUP,1,2011-10-12 16:36:00,2.46,,United Kingdom
570871,20978,36 PENCILS TUBE SKULLS,2,2011-10-12 16:36:00,2.46,,United Kingdom
570871,22701,PINK DOG BOWL,2,2011-10-12 16:36:00,2.46,,United Kingdom
570872,22624,IVORY KITCHEN SCALES,1,2011-10-12 16:40:00,16.63,,United Kingdom
570872,23365,SET 12 COLOUR PENCILS LOVE LONDON,2,2011-10-12 16:40:00,1.25,,United Kingdom
570872,21811,HANGING HEART WITH BELL,3,2011-10-12 16:40:00,0.83,,United Kingdom
570875,23431,NATURAL HANGING QUILTED HEARTS ,12,2011-10-12 17:00:00,0.83,12667,Finland
570875,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-10-12 17:00:00,4.95,12667,Finland
570885,22632,HAND WARMER RED RETROSPOT,12,2011-10-13 10:20:00,2.10,14211,United Kingdom
570964,22313,OFFICE MUG WARMER PINK,12,2011-10-13 11:50:00,2.95,12766,Portugal
571006,23330,DECORATIVE WICKER HEART MEDIUM,12,2011-10-13 12:06:00,1.25,17063,United Kingdom
571028,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,4,2011-10-13 12:21:00,0.29,16770,United Kingdom
571034,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,2011-10-13 12:47:00,1.25,12359,Cyprus
571034,22795,SWEETHEART RECIPE BOOK STAND,2,2011-10-13 12:47:00,6.75,12359,Cyprus
571034,22778,GLASS CLOCHE SMALL,8,2011-10-13 12:47:00,3.95,12359,Cyprus
571036,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2011-10-13 12:52:00,1.69,17567,United Kingdom
571038,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,2,2011-10-13 12:58:00,1.25,15511,United Kingdom
571039,22672,FRENCH BATHROOM SIGN BLUE METAL,2,2011-10-13 12:59:00,1.65,16121,United Kingdom
571039,22047,EMPIRE GIFT WRAP,25,2011-10-13 12:59:00,0.42,16121,United Kingdom
571039,23332,IVORY WICKER HEART LARGE,3,2011-10-13 12:59:00,1.65,16121,United Kingdom
571039,23294,SET OF 6 SNACK LOAF BAKING CASES,8,2011-10-13 12:59:00,0.83,16121,United Kingdom
571046,51014A,"FEATHER PEN,HOT PINK",12,2011-10-13 13:35:00,0.39,18096,United Kingdom
571054,22989,SET 2 PANTRY DESIGN TEA TOWELS,1,2011-10-13 13:58:00,3.25,14234,United Kingdom
571054,23127,FELTCRAFT GIRL NICOLE KIT,1,2011-10-13 13:58:00,4.95,14234,United Kingdom
571055,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-10-13 14:08:00,0.95,14975,United Kingdom
571061,84970s,HANGING HEART ZINC T-LIGHT HOLDER,1,2011-10-13 14:33:00,2.08,,United Kingdom
571061,22379,RECYCLING BAG RETROSPOT ,5,2011-10-13 14:33:00,4.96,,United Kingdom
571065,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,24,2011-10-13 14:59:00,2.95,12613,Germany
C571066,21658,GLASS  BEURRE DISH,-2,2011-10-13 15:05:00,3.95,12709,Germany
571067,23512,EMBROIDERED RIBBON REEL ROSIE,6,2011-10-13 15:08:00,2.08,16793,United Kingdom
571082,20724,RED RETROSPOT CHARLOTTE BAG,4,2011-10-13 15:25:00,1.63,,United Kingdom
571082,23349,ROLL WRAP VINTAGE CHRISTMAS,1,2011-10-13 15:25:00,2.46,,United Kingdom
571082,21156,RETROSPOT CHILDRENS APRON,1,2011-10-13 15:25:00,4.13,,United Kingdom
571082,22888,NUMBER TILE VINTAGE FONT 9 ,1,2011-10-13 15:25:00,4.13,,United Kingdom
571117,22601,CHRISTMAS RETROSPOT ANGEL WOOD,12,2011-10-13 17:51:00,0.85,16224,United Kingdom
571119,23298,SPOTTY BUNTING,10,2011-10-14 09:04:00,10.79,,United Kingdom
571121,23394,POSTE FRANCE CUSHION COVER,8,2011-10-14 09:21:00,3.75,18228,United Kingdom
571124,72802A,Wet pallet-thrown away,-306,2011-10-14 09:36:00,0.00,,United Kingdom
571126,72802A,?,-50,2011-10-14 09:53:00,0.00,,United Kingdom
571180,21165,BEWARE OF THE CAT METAL SIGN ,12,2011-10-14 10:47:00,1.69,15498,United Kingdom
571185,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,10,2011-10-14 11:15:00,0.79,13047,United Kingdom
571185,48188,DOORMAT WELCOME PUPPIES,2,2011-10-14 11:15:00,8.25,13047,United Kingdom
571187,21463,MIRRORED DISCO BALL ,2,2011-10-14 11:39:00,5.95,12380,Belgium
571189,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,12,2011-10-14 11:42:00,0.85,13213,United Kingdom
571191,POST,POSTAGE,1,2011-10-14 11:44:00,15.00,17404,Sweden
571203,23206,LUNCH BAG APPLE DESIGN,100,2011-10-14 12:33:00,1.45,17677,United Kingdom
571205,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,2011-10-14 12:41:00,1.25,15620,United Kingdom
571217,20725,LUNCH BAG RED RETROSPOT,10,2011-10-14 13:24:00,1.65,17451,United Kingdom
571219,22121,NOEL WOODEN BLOCK LETTERS ,3,2011-10-14 13:35:00,5.95,15601,United Kingdom
571235,22379,RECYCLING BAG RETROSPOT ,10,2011-10-14 14:37:00,2.10,15078,United Kingdom
571237,21181,PLEASE ONE PERSON METAL SIGN,12,2011-10-14 14:38:00,2.10,15078,United Kingdom
571243,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-10-14 15:26:00,0.85,14595,United Kingdom
571243,21328,BALLOONS  WRITING SET ,12,2011-10-14 15:26:00,1.65,14595,United Kingdom
571244,22059,CERAMIC STRAWBERRY DESIGN MUG,5,2011-10-14 15:46:00,1.49,17180,United Kingdom
571245,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,2011-10-14 15:50:00,1.45,16839,United Kingdom
571257,22348,TEA BAG PLATE RED RETROSPOT,1,2011-10-14 17:17:00,1.63,,United Kingdom
571257,22731,3D CHRISTMAS STAMPS STICKERS ,2,2011-10-14 17:17:00,2.46,,United Kingdom
571263,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,2011-10-16 11:06:00,1.65,14910,United Kingdom
571265,23390,DOLLY GIRL MINI BACKPACK,1,2011-10-16 11:31:00,4.15,16674,United Kingdom
571265,22537,MAGIC DRAWING SLATE DINOSAUR,2,2011-10-16 11:31:00,0.42,16674,United Kingdom
571267,21987,PACK OF 6 SKULL PAPER CUPS,4,2011-10-16 11:58:00,0.65,17811,United Kingdom
571268,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-10-16 12:06:00,2.95,15351,United Kingdom
571270,22507,MEMO BOARD RETROSPOT  DESIGN,2,2011-10-16 12:09:00,4.95,12940,United Kingdom
571270,23131,MISTLETOE HEART WREATH CREAM,2,2011-10-16 12:09:00,4.15,12940,United Kingdom
571271,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,2,2011-10-16 12:16:00,0.85,15440,United Kingdom
571272,23102,SILVER HEARTS TABLE DECORATION,12,2011-10-16 12:19:00,0.83,13878,United Kingdom
571274,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1,2011-10-16 12:25:00,9.95,16934,United Kingdom
571274,23407,SET OF 2 TRAYS HOME SWEET HOME,2,2011-10-16 12:25:00,9.95,16934,United Kingdom
571275,23463,VINTAGE ZINC WATERING CAN,1,2011-10-16 12:28:00,9.95,15994,United Kingdom
571276,22617,BAKING SET SPACEBOY DESIGN,1,2011-10-16 12:30:00,4.95,14702,United Kingdom
571282,22918,HERB MARKER PARSLEY,1,2011-10-16 13:24:00,0.65,15545,United Kingdom
571283,23418,LAVENDER TOILETTE BOTTLE,2,2011-10-16 13:51:00,2.08,16533,United Kingdom
571284,22666,RECIPE BOX PANTRY YELLOW DESIGN,4,2011-10-16 14:07:00,2.95,14562,United Kingdom
571286,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-10-16 14:35:00,2.95,14547,United Kingdom
571289,23390,DOLLY GIRL MINI BACKPACK,10,2011-10-16 15:27:00,4.15,15113,United Kingdom
571289,22273,FELTCRAFT DOLL MOLLY,1,2011-10-16 15:27:00,2.95,15113,United Kingdom
571296,22306,SILVER MUG BONE CHINA TREE OF LIFE,12,2011-10-16 16:13:00,1.06,13760,United Kingdom
571304,23348,CHILDRENS TOY COOKING UTENSIL SET,6,2011-10-17 09:37:00,2.08,12526,Germany
571304,22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,2011-10-17 09:37:00,1.95,12526,Germany
571305,82581,TOILET METAL SIGN,1,2011-10-17 09:55:00,1.25,,United Kingdom
571305,21786,POLKADOT RAIN HAT ,1,2011-10-17 09:55:00,0.79,,United Kingdom
571305,22385,JUMBO BAG SPACEBOY DESIGN,2,2011-10-17 09:55:00,4.13,,United Kingdom
571305,21558,SKULL LUNCH BOX WITH CUTLERY ,1,2011-10-17 09:55:00,4.96,,United Kingdom
571308,22468,BABUSHKA LIGHTS STRING OF 10,2,2011-10-17 10:10:00,6.75,12475,Germany
571317,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2011-10-17 10:48:00,2.08,17377,United Kingdom
571328,21577,SAVE THE PLANET COTTON TOTE BAG,6,2011-10-17 11:27:00,2.25,12473,Germany
571328,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,12,2011-10-17 11:27:00,0.95,12473,Germany
571352,22623,BOX OF VINTAGE JIGSAW BLOCKS ,5,2011-10-17 11:49:00,5.95,18042,United Kingdom
571377,22283,6 EGG HOUSE PAINTED WOOD,2,2011-10-17 11:56:00,7.95,14911,EIRE
571406,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-10-17 12:12:00,2.95,13871,United Kingdom
571409,22623,BOX OF VINTAGE JIGSAW BLOCKS ,12,2011-10-17 12:25:00,5.95,14911,EIRE
571412,23393,HOME SWEET HOME CUSHION COVER ,4,2011-10-17 12:33:00,3.75,17734,United Kingdom
571425,23165,LARGE CERAMIC TOP STORAGE JAR,12,2011-10-17 12:41:00,1.65,14911,EIRE
571430,22139,RETROSPOT TEA SET CERAMIC 11 PC ,24,2011-10-17 12:51:00,4.25,13090,United Kingdom
571433,23175,REGENCY MILK JUG PINK ,4,2011-10-17 13:19:00,3.25,13015,United Kingdom
571433,22025,RING OF ROSES BIRTHDAY CARD,12,2011-10-17 13:19:00,0.42,13015,United Kingdom
571441,85035C,ROSE 3 WICK MORRIS BOX CANDLE,2,2011-10-17 13:31:00,8.29,14096,United Kingdom
